contact_id;changed;del;name;email;firstname;surname;vcard;words;user_id
6529;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6530;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6531;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6533;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6534;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6535;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6536;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6537;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6538;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6539;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6541;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6542;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6543;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6544;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6545;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6546;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6547;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6548;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6549;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6550;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6551;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6554;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6555;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6556;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6557;2013-03-11 15:53:43.0;0;*;*;*;*;*;*;1711
6558;2013-03-13 14:15:19.0;0;*;*;*;*;*;*;1712
6559;2013-03-22 12:48:19.0;0;*;*;*;*;*;*;1712
6561;2013-04-03 15:22:47.0;0;*;*;*;*;*;*;1713
6562;2013-04-09 10:25:27.0;0;*;*;*;*;*;*;1713
6563;2013-04-09 10:25:29.0;0;*;*;*;*;*;*;1713
6565;2013-04-09 15:33:46.0;0;*;*;*;*;*;*;1713
6566;2013-04-09 15:33:47.0;0;*;*;*;*;*;*;1713
6567;2013-04-09 15:33:49.0;0;*;*;*;*;*;*;1713
6568;2013-04-09 15:33:52.0;0;*;*;*;*;*;*;1713
6569;2013-04-09 15:33:54.0;0;*;*;*;*;*;*;1713
6570;2013-04-09 15:33:56.0;0;*;*;*;*;*;*;1713
6573;2013-04-09 15:34:02.0;0;*;*;*;*;*;*;1713
6575;2013-04-09 15:34:07.0;0;*;*;*;*;*;*;1713
6576;2013-04-09 15:34:09.0;0;*;*;*;*;*;*;1713
6578;2013-04-09 15:34:21.0;0;*;*;*;*;*;*;1713
6579;2013-04-09 15:34:24.0;0;*;*;*;*;*;*;1713
6580;2013-04-09 15:34:26.0;0;*;*;*;*;*;*;1713
6581;2013-04-09 15:34:35.0;0;*;*;*;*;*;*;1713
6583;2013-04-10 12:54:04.0;0;*;*;*;*;*;*;1711
6584;2013-04-10 14:17:35.0;0;*;*;*;*;*;*;1713
6585;2013-04-10 14:17:36.0;0;*;*;*;*;*;*;1713
6586;2013-04-10 14:17:37.0;0;*;*;*;*;*;*;1713
6587;2013-04-10 14:17:44.0;0;*;*;*;*;*;*;1713
6588;2013-04-10 14:17:47.0;0;*;*;*;*;*;*;1713
6589;2013-04-10 14:17:50.0;0;*;*;*;*;*;*;1713
6590;2013-04-10 14:17:53.0;0;*;*;*;*;*;*;1713
6591;2013-04-10 14:17:56.0;0;*;*;*;*;*;*;1713
6592;2013-04-10 14:17:57.0;0;*;*;*;*;*;*;1713
6594;2013-04-10 14:18:02.0;0;*;*;*;*;*;*;1713
6595;2013-04-10 14:18:03.0;0;*;*;*;*;*;*;1713
6596;2013-04-10 14:18:04.0;0;*;*;*;*;*;*;1713
6598;2013-04-10 14:18:45.0;0;*;*;*;*;*;*;1713
6599;2013-04-10 14:18:54.0;0;*;*;*;*;*;*;1713
6600;2013-04-10 14:18:57.0;0;*;*;*;*;*;*;1713
6603;2013-04-10 14:19:07.0;0;*;*;*;*;*;*;1713
6604;2013-04-10 14:19:08.0;0;*;*;*;*;*;*;1713
6605;2013-04-10 14:19:11.0;0;*;*;*;*;*;*;1713
6606;2013-04-10 14:20:50.0;0;*;*;*;*;*;*;1713
6607;2013-04-10 14:20:53.0;0;*;*;*;*;*;*;1713
6608;2013-04-10 14:20:55.0;0;*;*;*;*;*;*;1713
6609;2013-04-10 14:20:57.0;0;*;*;*;*;*;*;1713
6611;2013-04-10 14:21:03.0;0;*;*;*;*;*;*;1713
6614;2013-04-10 14:21:22.0;0;*;*;*;*;*;*;1713
6615;2013-04-10 14:21:27.0;0;*;*;*;*;*;*;1713
6616;2013-04-10 14:21:31.0;0;*;*;*;*;*;*;1713
6617;2013-04-10 14:21:35.0;0;*;*;*;*;*;*;1713
6618;2013-04-10 14:21:45.0;0;*;*;*;*;*;*;1713
6619;2013-04-10 14:21:49.0;0;*;*;*;*;*;*;1713
6620;2013-04-10 14:21:50.0;0;*;*;*;*;*;*;1713
6621;2013-04-10 14:21:53.0;0;*;*;*;*;*;*;1713
6622;2013-04-10 14:21:58.0;0;*;*;*;*;*;*;1713
6623;2013-04-10 14:22:01.0;0;*;*;*;*;*;*;1713
6624;2013-04-10 14:22:04.0;0;*;*;*;*;*;*;1713
6625;2013-04-10 14:22:05.0;0;*;*;*;*;*;*;1713
6626;2013-04-10 14:22:06.0;0;*;*;*;*;*;*;1713
6627;2013-04-10 14:22:09.0;0;*;*;*;*;*;*;1713
6628;2013-04-10 14:22:12.0;0;*;*;*;*;*;*;1713
6629;2013-04-10 14:22:16.0;0;*;*;*;*;*;*;1713
6630;2013-04-10 14:22:18.0;0;*;*;*;*;*;*;1713
6631;2013-04-10 14:22:21.0;0;*;*;*;*;*;*;1713
6632;2013-04-10 14:22:23.0;0;*;*;*;*;*;*;1713
6633;2013-04-10 14:22:26.0;0;*;*;*;*;*;*;1713
6634;2013-04-10 14:41:24.0;0;*;*;*;*;*;*;1713
6635;2013-04-10 16:49:21.0;0;*;*;*;*;*;*;1713
6636;2013-04-15 09:22:48.0;0;*;*;*;*;*;*;1711
6637;2013-06-05 18:28:38.0;0;*;*;*;*;*;*;1713
6638;2013-06-19 18:50:41.0;0;*;*;*;*;*;*;1713
6639;2013-07-02 08:51:45.0;0;*;*;*;*;*;*;1713
6641;2013-07-05 09:05:21.0;0;*;*;*;*;*;*;1713
6643;2013-07-05 09:05:24.0;0;*;*;*;*;*;*;1713
6644;2013-07-05 09:05:25.0;0;*;*;*;*;*;*;1713
6645;2013-07-05 09:05:27.0;0;*;*;*;*;*;*;1713
6646;2013-07-05 09:05:29.0;0;*;*;*;*;*;*;1713
6647;2013-07-05 09:05:30.0;0;*;*;*;*;*;*;1713
6648;2013-07-05 09:05:31.0;0;*;*;*;*;*;*;1713
6649;2013-07-05 09:05:32.0;0;*;*;*;*;*;*;1713
6650;2013-07-05 09:05:33.0;0;*;*;*;*;*;*;1713
6651;2013-07-05 09:05:35.0;0;*;*;*;*;*;*;1713
6652;2013-07-26 12:57:50.0;0;*;*;*;*;*;*;1713
6653;2013-07-26 15:56:14.0;0;*;*;*;*;*;*;1713
6657;2013-08-12 12:06:22.0;0;*;*;*;*;*;*;1713
6660;2013-08-23 09:12:03.0;0;*;*;*;*;*;*;1713
6661;2013-08-27 10:03:58.0;0;*;*;*;*;*;*;1713
6662;2015-04-01 16:04:19.0;0;*;*;*;*;*;*;1713
6663;2015-04-01 16:04:26.0;0;*;*;*;*;*;*;1713
6664;2015-04-01 16:04:30.0;0;*;*;*;*;*;*;1713
6666;2016-10-26 09:53:28.0;0;*;*;*;*;*;*;1713
6667;2017-01-16 00:10:27.0;0;*;*;*;*;*;*;155
6669;2017-01-16 17:43:41.0;0;*;*;*;*;*;*;444
6670;2017-01-18 16:00:41.0;0;*;*;*;*;*;*;1719
6672;2017-01-18 16:02:11.0;0;*;*;*;*;*;*;1719
6673;2017-01-18 16:02:25.0;0;*;*;*;*;*;*;1719
6674;2017-01-18 16:02:59.0;0;*;*;*;*;*;*;1719
6675;2017-01-18 16:03:33.0;0;*;*;*;*;*;*;1719
6676;2017-01-19 12:28:40.0;0;*;*;*;*;*;*;162
6677;2017-01-19 15:50:53.0;0;*;*;*;*;*;*;448
6680;2017-01-19 16:25:15.0;0;*;*;*;*;*;*;1721
6682;2017-01-19 16:25:42.0;0;*;*;*;*;*;*;1721
6683;2017-01-19 16:25:55.0;0;*;*;*;*;*;*;1721
6685;2017-01-23 14:24:06.0;0;*;*;*;*;*;*;1419
6686;2017-01-23 17:13:18.0;0;*;*;*;*;*;*;523
6688;2017-01-24 17:09:03.0;0;*;*;*;*;*;*;448
6689;2017-01-25 16:15:11.0;0;*;*;*;*;*;*;1036
6692;2017-01-26 17:51:30.0;0;*;*;*;*;*;*;1419
6693;2017-01-26 18:33:28.0;0;*;*;*;*;*;*;1176
6694;2017-01-27 16:46:12.0;0;*;*;*;*;*;*;448
6695;2017-01-31 11:18:38.0;0;*;*;*;*;*;*;154
6696;2017-01-31 12:18:03.0;0;*;*;*;*;*;*;162
6697;2017-01-31 12:18:05.0;0;*;*;*;*;*;*;162
6698;2017-01-31 12:18:06.0;0;*;*;*;*;*;*;162
6699;2017-01-31 12:18:07.0;0;*;*;*;*;*;*;162
6700;2017-01-31 12:18:08.0;0;*;*;*;*;*;*;162
6701;2017-01-31 12:18:09.0;0;*;*;*;*;*;*;162
6702;2017-01-31 12:18:12.0;0;*;*;*;*;*;*;162
6703;2017-01-31 15:05:30.0;0;*;*;*;*;*;*;448
6705;2017-02-01 16:31:35.0;0;*;*;*;*;*;*;523
6706;2017-02-02 13:04:02.0;0;*;*;*;*;*;*;448
6707;2017-02-03 10:31:42.0;0;*;*;*;*;*;*;523
6711;2017-02-07 16:54:23.0;0;*;*;*;*;*;*;1719
6712;2017-02-07 17:07:42.0;0;*;*;*;*;*;*;162
6713;2017-02-07 18:23:53.0;0;*;*;*;*;*;*;444
6716;2017-02-09 10:41:21.0;0;*;*;*;*;*;*;1753
6717;2017-02-09 10:41:33.0;0;*;*;*;*;*;*;1753
6719;2015-08-20 18:07:23.0;0;*;*;*;*;*;*;1782
6720;2016-07-13 11:05:11.0;1;*;*;*;*;*;*;1787
6721;2016-07-13 15:36:03.0;0;*;*;*;*;*;*;1787
6722;2016-07-13 15:35:48.0;0;*;*;*;*;*;*;1787
6723;2016-07-13 15:35:24.0;0;*;*;*;*;*;*;1787
6724;2016-07-13 15:36:18.0;0;*;*;*;*;*;*;1787
6725;2016-07-15 17:06:32.0;0;*;*;*;*;*;*;1787
6726;2016-07-19 14:44:51.0;0;*;*;*;*;*;*;1787
6727;2016-07-25 10:59:47.0;0;*;*;*;*;*;*;1787
6728;2016-07-25 17:49:08.0;0;*;*;*;*;*;*;1788
6729;2017-02-17 12:54:01.0;0;*;*;*;*;*;*;1789
6731;2017-02-17 12:49:56.0;0;*;*;*;*;*;*;1789
6732;2017-02-17 12:57:22.0;0;*;*;*;*;*;*;1789
6733;2017-02-17 12:52:45.0;1;*;*;*;*;*;*;1789
6734;2017-02-17 12:52:48.0;1;*;*;*;*;*;*;1789
6737;2016-08-02 17:23:26.0;0;*;*;*;*;*;*;1788
6738;2016-08-04 15:56:06.0;0;*;*;*;*;*;*;1788
6739;2016-08-04 16:24:57.0;0;*;*;*;*;*;*;1788
6740;2016-08-11 16:01:06.0;0;*;*;*;*;*;*;1788
6742;2017-02-17 12:53:45.0;0;*;*;*;*;*;*;1789
6743;2017-02-10 09:30:42.0;0;*;*;*;*;*;*;448
6744;2017-02-10 09:57:13.0;0;*;*;*;*;*;*;1085
6745;2017-02-10 10:46:24.0;0;*;*;*;*;*;*;1075
6746;2017-02-10 10:56:34.0;0;*;*;*;*;*;*;1075
6747;2017-02-10 20:49:08.0;0;*;*;*;*;*;*;523
6748;2017-02-11 12:47:51.0;0;*;*;*;*;*;*;1069
6749;2017-02-13 10:24:40.0;0;*;*;*;*;*;*;709
6751;2017-02-13 20:26:55.0;0;*;*;*;*;*;*;162
6752;2017-02-14 10:28:27.0;0;*;*;*;*;*;*;1094
6753;2017-02-14 10:28:33.0;0;*;*;*;*;*;*;1094
6755;2017-02-14 10:28:49.0;0;*;*;*;*;*;*;1094
6756;2017-02-14 10:29:06.0;0;*;*;*;*;*;*;1094
6757;2017-02-14 10:46:00.0;0;*;*;*;*;*;*;1094
6758;2017-02-14 10:47:47.0;0;*;*;*;*;*;*;1094
6759;2017-02-14 15:06:14.0;0;*;*;*;*;*;*;1419
6762;2017-02-15 11:53:21.0;0;*;*;*;*;*;*;1729
6763;2017-02-15 11:53:26.0;0;*;*;*;*;*;*;1729
6764;2017-02-15 11:53:28.0;0;*;*;*;*;*;*;1729
6765;2017-02-15 11:53:30.0;0;*;*;*;*;*;*;1729
6766;2017-02-15 11:54:46.0;0;*;*;*;*;*;*;448
6767;2017-02-15 14:23:05.0;0;*;*;*;*;*;*;162
6768;2017-02-15 14:23:06.0;0;*;*;*;*;*;*;162
6769;2017-02-15 16:36:15.0;0;*;*;*;*;*;*;162
6770;2017-02-16 09:20:45.0;0;*;*;*;*;*;*;97
6771;2017-02-16 09:20:48.0;0;*;*;*;*;*;*;97
6772;2017-02-16 11:00:20.0;0;*;*;*;*;*;*;162
6773;2017-02-16 11:00:25.0;0;*;*;*;*;*;*;162
6777;2017-02-16 15:09:50.0;0;*;*;*;*;*;*;448
6778;2017-02-16 16:22:20.0;0;*;*;*;*;*;*;448
6779;2017-02-17 10:12:21.0;0;*;*;*;*;*;*;448
6780;2017-02-17 12:58:22.0;0;*;*;*;*;*;*;1789
6782;2017-02-17 12:50:54.0;0;*;*;*;*;*;*;1789
6784;2017-02-17 12:54:51.0;0;*;*;*;*;*;*;1789
6785;2017-02-17 12:55:39.0;0;*;*;*;*;*;*;1789
6786;2017-02-17 12:50:23.0;0;*;*;*;*;*;*;1789
6787;2017-02-17 12:46:09.0;0;*;*;*;*;*;*;1789
6788;2017-02-17 12:47:34.0;0;*;*;*;*;*;*;1789
6789;2017-02-17 13:02:24.0;0;*;*;*;*;*;*;1789
6790;2017-02-17 13:01:27.0;0;*;*;*;*;*;*;1789
6791;2017-02-20 10:53:50.0;0;*;*;*;*;*;*;1195
6792;2017-02-20 12:41:50.0;0;*;*;*;*;*;*;153
6796;2017-02-21 10:13:50.0;0;*;*;*;*;*;*;1035
6797;2017-02-21 10:13:53.0;0;*;*;*;*;*;*;1035
6798;2017-02-21 10:13:57.0;0;*;*;*;*;*;*;1035
6800;2017-02-22 15:02:05.0;0;*;*;*;*;*;*;448
6801;2017-02-22 20:10:21.0;0;*;*;*;*;*;*;97
6802;2017-02-23 15:42:45.0;0;*;*;*;*;*;*;1719
6803;2017-02-23 15:51:56.0;1;*;*;*;*;*;*;1752
6804;2017-02-23 15:52:00.0;1;*;*;*;*;*;*;1752
6805;2017-02-23 15:53:15.0;0;*;*;*;*;*;*;1752
6806;2017-02-23 15:54:32.0;0;*;*;*;*;*;*;1752
6808;2017-02-24 11:13:54.0;0;*;*;*;*;*;*;822
6809;2017-02-24 18:23:06.0;0;*;*;*;*;*;*;444
6810;2017-02-26 14:03:23.0;0;*;*;*;*;*;*;1419
6811;2017-02-26 20:06:55.0;0;*;*;*;*;*;*;1094
6812;2017-02-27 11:55:56.0;0;*;*;*;*;*;*;444
6813;2017-02-27 15:28:40.0;0;*;*;*;*;*;*;448
6814;2017-02-27 20:28:19.0;0;*;*;*;*;*;*;1666
6817;2017-02-28 16:52:04.0;0;*;*;*;*;*;*;1719
6818;2017-02-28 17:22:15.0;0;*;*;*;*;*;*;155
6819;2017-03-01 14:25:41.0;0;*;*;*;*;*;*;1240
6820;2017-03-01 15:14:07.0;0;*;*;*;*;*;*;1075
6821;2017-03-02 16:26:41.0;0;*;*;*;*;*;*;1015
6823;2017-03-03 09:32:48.0;0;*;*;*;*;*;*;1128
6824;2017-03-03 09:40:39.0;0;*;*;*;*;*;*;1128
6825;2017-03-03 09:40:43.0;0;*;*;*;*;*;*;1128
6826;2017-03-03 09:40:48.0;0;*;*;*;*;*;*;1128
6827;2017-03-03 09:49:05.0;0;*;*;*;*;*;*;1128
6830;2017-03-03 13:01:22.0;0;*;*;*;*;*;*;1069
6831;2017-03-06 13:32:46.0;0;*;*;*;*;*;*;2
6833;2017-03-07 15:56:35.0;0;*;*;*;*;*;*;761
6834;2017-03-07 16:19:04.0;0;*;*;*;*;*;*;1419
6835;2017-03-07 16:22:09.0;0;*;*;*;*;*;*;1094
6836;2017-03-07 16:38:33.0;0;*;*;*;*;*;*;1812
6837;2017-03-08 12:35:56.0;0;*;*;*;*;*;*;1240
6838;2017-03-08 14:49:57.0;0;*;*;*;*;*;*;1240
6840;2017-03-08 17:31:33.0;0;*;*;*;*;*;*;1094
6841;2017-03-08 17:31:34.0;0;*;*;*;*;*;*;1094
6842;2017-03-08 17:51:15.0;0;*;*;*;*;*;*;1094
6843;2017-03-08 17:52:17.0;0;*;*;*;*;*;*;1094
6844;2017-03-08 19:31:33.0;0;*;*;*;*;*;*;1035
6845;2017-03-09 09:25:25.0;0;*;*;*;*;*;*;448
6846;2017-03-09 09:48:36.0;0;*;*;*;*;*;*;448
6847;2017-03-09 10:32:36.0;0;*;*;*;*;*;*;155
6849;2017-03-09 18:20:06.0;0;*;*;*;*;*;*;64
6850;2017-03-10 11:00:25.0;0;*;*;*;*;*;*;1094
6851;2017-03-10 11:14:33.0;0;*;*;*;*;*;*;162
6852;2017-03-10 15:20:43.0;0;*;*;*;*;*;*;1094
6853;2017-03-10 16:19:44.0;0;*;*;*;*;*;*;1035
6854;2017-03-10 17:43:39.0;0;*;*;*;*;*;*;1752
6855;2017-03-10 17:44:11.0;0;*;*;*;*;*;*;1752
6857;2017-03-14 11:00:35.0;0;*;*;*;*;*;*;1094
6858;2017-03-14 11:33:54.0;0;*;*;*;*;*;*;1719
6859;2017-03-14 11:44:08.0;0;*;*;*;*;*;*;1790
6860;2017-03-14 11:54:22.0;0;*;*;*;*;*;*;448
6861;2017-03-14 19:05:48.0;0;*;*;*;*;*;*;722
6862;2017-03-14 21:01:23.0;0;*;*;*;*;*;*;444
6864;2017-03-16 14:35:29.0;0;*;*;*;*;*;*;1094
6865;2017-03-16 16:47:15.0;0;*;*;*;*;*;*;1094
6866;2017-03-16 21:48:47.0;0;*;*;*;*;*;*;1419
6867;2017-03-17 20:33:37.0;0;*;*;*;*;*;*;1035
6868;2017-03-17 20:33:42.0;0;*;*;*;*;*;*;1035
6869;2017-03-17 20:33:44.0;0;*;*;*;*;*;*;1035
6870;2017-03-17 20:33:45.0;0;*;*;*;*;*;*;1035
6871;2017-03-17 20:33:47.0;0;*;*;*;*;*;*;1035
6872;2017-03-17 20:33:48.0;0;*;*;*;*;*;*;1035
6873;2017-03-17 20:33:56.0;0;*;*;*;*;*;*;1035
6875;2017-03-20 09:25:08.0;0;*;*;*;*;*;*;448
6876;2017-03-20 12:38:05.0;0;*;*;*;*;*;*;444
6877;2017-03-21 13:50:58.0;0;*;*;*;*;*;*;162
6878;2017-03-21 16:02:04.0;0;*;*;*;*;*;*;1035
6879;2017-03-21 16:51:56.0;0;*;*;*;*;*;*;1035
6880;2017-03-22 08:19:35.0;0;*;*;*;*;*;*;1094
6881;2017-03-22 15:16:58.0;0;*;*;*;*;*;*;1075
6882;2017-03-22 15:17:07.0;0;*;*;*;*;*;*;1075
6886;2017-03-24 10:45:46.0;0;*;*;*;*;*;*;1458
6889;2014-03-10 21:53:35.0;0;*;*;*;*;*;*;1839
6890;2014-03-10 21:53:41.0;0;*;*;*;*;*;*;1839
6892;2014-03-20 10:59:55.0;0;*;*;*;*;*;*;1839
6893;2014-03-20 21:27:41.0;0;*;*;*;*;*;*;1839
6895;2014-03-21 17:08:24.0;0;*;*;*;*;*;*;1839
6897;2014-03-31 11:47:22.0;0;*;*;*;*;*;*;1839
6898;2014-03-31 23:28:40.0;0;*;*;*;*;*;*;1839
6899;2014-04-01 17:32:14.0;0;*;*;*;*;*;*;1839
6900;2014-04-01 17:38:01.0;0;*;*;*;*;*;*;1839
6901;2014-04-01 18:07:49.0;0;*;*;*;*;*;*;1839
6902;2014-04-03 13:03:53.0;0;*;*;*;*;*;*;1840
6903;2014-04-03 09:01:27.0;0;*;*;*;*;*;*;1843
6904;2014-04-03 09:01:34.0;0;*;*;*;*;*;*;1843
6905;2014-04-03 09:01:37.0;0;*;*;*;*;*;*;1843
6906;2014-04-06 00:37:25.0;0;*;*;*;*;*;*;1839
6907;2014-04-06 00:37:33.0;0;*;*;*;*;*;*;1839
6908;2014-04-06 00:43:50.0;0;*;*;*;*;*;*;1839
6909;2014-04-09 18:03:20.0;0;*;*;*;*;*;*;1839
6910;2014-04-11 15:22:58.0;0;*;*;*;*;*;*;1838
6911;2014-04-16 16:19:37.0;0;*;*;*;*;*;*;1840
6912;2014-05-21 10:31:25.0;0;*;*;*;*;*;*;1839
6913;2014-05-28 16:19:39.0;0;*;*;*;*;*;*;1839
6914;2014-05-29 17:13:13.0;0;*;*;*;*;*;*;1839
6916;2014-07-09 08:26:17.0;0;*;*;*;*;*;*;1839
6917;2014-07-10 13:01:53.0;0;*;*;*;*;*;*;1839
6919;2014-07-23 11:22:14.0;0;*;*;*;*;*;*;1839
6920;2014-08-04 14:31:12.0;0;*;*;*;*;*;*;1839
6921;2014-08-04 14:31:14.0;0;*;*;*;*;*;*;1839
6922;2014-08-04 14:31:19.0;0;*;*;*;*;*;*;1839
6923;2014-08-04 14:31:22.0;0;*;*;*;*;*;*;1839
6924;2014-08-22 17:12:17.0;0;*;*;*;*;*;*;1839
6925;2014-08-22 17:12:20.0;0;*;*;*;*;*;*;1839
6926;2014-08-22 17:12:38.0;0;*;*;*;*;*;*;1839
6927;2014-10-20 09:02:06.0;0;*;*;*;*;*;*;1839
6928;2014-10-20 09:03:50.0;0;*;*;*;*;*;*;1839
6929;2014-10-23 16:42:15.0;0;*;*;*;*;*;*;1843
6930;2014-11-06 16:27:06.0;0;*;*;*;*;*;*;1839
6931;2014-11-06 16:27:34.0;0;*;*;*;*;*;*;1839
6932;2014-11-06 16:27:37.0;0;*;*;*;*;*;*;1839
6934;2014-11-17 00:27:28.0;0;*;*;*;*;*;*;1839
6935;2014-11-17 00:27:31.0;0;*;*;*;*;*;*;1839
6936;2014-12-03 13:47:30.0;0;*;*;*;*;*;*;1839
6937;2014-12-06 11:18:14.0;0;*;*;*;*;*;*;1839
6938;2014-12-06 11:18:17.0;0;*;*;*;*;*;*;1839
6940;2014-12-23 13:34:00.0;0;*;*;*;*;*;*;1843
6941;2015-01-10 14:28:02.0;0;*;*;*;*;*;*;1839
6942;2015-01-10 14:28:05.0;0;*;*;*;*;*;*;1839
6943;2015-01-10 15:47:18.0;0;*;*;*;*;*;*;1839
6945;2015-01-27 12:38:32.0;0;*;*;*;*;*;*;1839
6946;2015-01-27 14:52:33.0;0;*;*;*;*;*;*;1838
6947;2015-02-05 15:44:54.0;0;*;*;*;*;*;*;1839
6948;2015-02-05 21:38:24.0;0;*;*;*;*;*;*;1838
6949;2015-02-06 11:55:34.0;0;*;*;*;*;*;*;1839
6950;2015-02-06 12:11:51.0;0;*;*;*;*;*;*;1839
6951;2015-02-13 10:57:16.0;0;*;*;*;*;*;*;1839
6952;2015-02-23 13:57:19.0;0;*;*;*;*;*;*;1839
6953;2015-03-02 15:30:57.0;0;*;*;*;*;*;*;1848
6954;2015-03-02 15:30:59.0;0;*;*;*;*;*;*;1848
6955;2015-03-02 15:31:00.0;0;*;*;*;*;*;*;1848
6956;2015-03-02 15:31:01.0;0;*;*;*;*;*;*;1848
6958;2015-03-02 15:31:04.0;0;*;*;*;*;*;*;1848
6959;2015-03-09 16:30:33.0;0;*;*;*;*;*;*;1848
6960;2015-03-13 11:00:44.0;0;*;*;*;*;*;*;1839
6961;2015-03-13 11:00:45.0;0;*;*;*;*;*;*;1839
6962;2015-03-26 00:52:09.0;0;*;*;*;*;*;*;1839
6964;2015-03-26 00:52:21.0;0;*;*;*;*;*;*;1839
6966;2015-03-30 15:13:30.0;0;*;*;*;*;*;*;1848
6967;2015-04-01 11:07:48.0;0;*;*;*;*;*;*;1839
6970;2015-04-21 08:46:26.0;0;*;*;*;*;*;*;1848
6971;2015-04-24 10:36:20.0;0;*;*;*;*;*;*;1848
6972;2015-05-08 21:12:20.0;0;*;*;*;*;*;*;1839
6973;2015-05-26 13:28:20.0;0;*;*;*;*;*;*;1838
6975;2015-06-01 13:13:51.0;0;*;*;*;*;*;*;1839
6976;2015-06-09 15:02:11.0;0;*;*;*;*;*;*;1839
6977;2015-06-09 15:02:12.0;0;*;*;*;*;*;*;1839
6978;2015-06-18 11:40:45.0;0;*;*;*;*;*;*;1839
6979;2015-06-18 11:40:50.0;0;*;*;*;*;*;*;1839
6981;2015-06-18 11:40:55.0;0;*;*;*;*;*;*;1839
6982;2015-06-22 22:52:34.0;0;*;*;*;*;*;*;1838
6983;2015-06-22 22:53:44.0;0;*;*;*;*;*;*;1838
6984;2015-06-23 00:23:15.0;0;*;*;*;*;*;*;1839
6985;2015-06-23 00:23:22.0;0;*;*;*;*;*;*;1839
6986;2015-06-23 00:23:23.0;0;*;*;*;*;*;*;1839
6988;2015-06-23 09:53:03.0;0;*;*;*;*;*;*;1839
6989;2015-06-25 18:08:20.0;0;*;*;*;*;*;*;1838
6990;2015-06-25 18:08:21.0;0;*;*;*;*;*;*;1838
6992;2015-06-25 18:08:27.0;0;*;*;*;*;*;*;1838
6993;2015-07-10 10:23:58.0;0;*;*;*;*;*;*;1848
6994;2015-07-11 09:56:48.0;0;*;*;*;*;*;*;1839
6995;2015-07-11 09:56:50.0;0;*;*;*;*;*;*;1839
6996;2015-08-19 10:16:25.0;0;*;*;*;*;*;*;1848
6997;2015-08-28 13:37:04.0;0;*;*;*;*;*;*;1851
6998;2015-08-28 13:37:50.0;0;*;*;*;*;*;*;1851
7000;2015-08-28 13:39:21.0;0;*;*;*;*;*;*;1851
7003;2015-09-10 10:36:21.0;0;*;*;*;*;*;*;1838
7004;2015-09-10 10:36:24.0;0;*;*;*;*;*;*;1838
7005;2015-09-18 15:35:08.0;0;*;*;*;*;*;*;1850
7006;2015-09-29 17:47:31.0;0;*;*;*;*;*;*;1839
7007;2015-09-29 17:47:34.0;0;*;*;*;*;*;*;1839
7008;2015-09-29 17:47:37.0;0;*;*;*;*;*;*;1839
7009;2015-09-29 17:47:40.0;0;*;*;*;*;*;*;1839
7010;2015-10-06 16:41:49.0;0;*;*;*;*;*;*;1838
7013;2015-10-21 15:58:28.0;0;*;*;*;*;*;*;1838
7015;2015-10-21 16:51:39.0;0;*;*;*;*;*;*;1838
7017;2015-10-23 11:06:30.0;0;*;*;*;*;*;*;1838
7018;2015-10-24 12:51:17.0;0;*;*;*;*;*;*;1838
7019;2015-10-30 16:55:20.0;0;*;*;*;*;*;*;1838
7020;2015-11-09 09:31:43.0;0;*;*;*;*;*;*;1848
7021;2015-11-13 16:11:51.0;0;*;*;*;*;*;*;1839
7022;2015-11-13 16:11:52.0;0;*;*;*;*;*;*;1839
7023;2015-11-14 17:50:56.0;0;*;*;*;*;*;*;1843
7024;2015-11-16 14:33:50.0;0;*;*;*;*;*;*;1848
7025;2015-11-16 17:26:00.0;0;*;*;*;*;*;*;1839
7026;2015-11-17 18:24:27.0;0;*;*;*;*;*;*;1848
7027;2015-11-19 15:45:49.0;0;*;*;*;*;*;*;1843
7028;2015-11-19 17:17:00.0;0;*;*;*;*;*;*;1852
